base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user11,user4,user11->user4,unimodal,,,0.9833946824073792,0.9867128133773804,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.1
user11,user5,user11->user5,unimodal,,,0.9775272607803345,0.9489685893058777,8,2,5,25,0.825,0.9259259259259259,0.8333333333333334,0.8771929824561403,0.2,0.16666666666666666,0.11666666666666667
user11,user6,user11->user6,unimodal,,,0.9300379753112793,0.9269304275512695,9,1,3,27,0.9,0.9642857142857143,0.9,0.9310344827586207,0.1,0.1,0.05
user11,user7,user11->user7,unimodal,,,0.9511700868606567,1.0,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.15
user11,user8,user11->user8,unimodal,,,0.9376816749572754,0.9114134907722473,7,3,4,26,0.825,0.896551724137931,0.8666666666666667,0.8813559322033899,0.3,0.13333333333333333,0.15
user11,user9,user11->user9,unimodal,,,0.9374590516090393,0.9796983003616333,6,4,2,28,0.85,0.875,0.9333333333333333,0.9032258064516129,0.4,0.06666666666666667,0.24999999999999997
user12,user1,user12->user1,unimodal,,,0.9811309576034546,0.5949693918228149,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.30000000000000004
user12,user10,user12->user10,unimodal,,,0.9732480645179749,0.9710176587104797,10,0,1,29,0.975,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,0.0
user12,user11,user12->user11,unimodal,,,0.9667304754257202,0.7843179106712341,10,0,27,3,0.325,1.0,0.1,0.18181818181818182,0.0,0.9,0.11666666666666665
user12,user2,user12->user2,unimodal,,,0.9752122759819031,0.9430361390113831,10,0,16,14,0.6,1.0,0.4666666666666667,0.6363636363636364,0.0,0.5333333333333333,0.0
user12,user3,user12->user3,unimodal,,,0.977603554725647,0.8117719888687134,9,1,25,5,0.35,0.8333333333333334,0.16666666666666666,0.2777777777777778,0.1,0.8333333333333334,0.2333333333333333
user12,user4,user12->user4,unimodal,,,0.9406996369361877,0.8083052635192871,9,1,30,0,0.225,0.0,0.0,0.0,0.1,1.0,0.18333333333333332
user12,user5,user12->user5,unimodal,,,0.9883662462234497,0.7285715937614441,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.1
user12,user6,user12->user6,unimodal,,,0.9675306677818298,0.9206769466400146,10,0,17,13,0.575,1.0,0.43333333333333335,0.6046511627906976,0.0,0.5666666666666667,0.0
user12,user7,user12->user7,unimodal,,,0.9791781902313232,0.8770931363105774,10,0,24,6,0.4,1.0,0.2,0.33333333333333337,0.0,0.8,0.06666666666666667
user12,user8,user12->user8,unimodal,,,0.9825496673583984,0.79803067445755,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.19999999999999998
user12,user9,user12->user9,unimodal,,,0.9681148529052734,0.9919874668121338,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user2,user1,user2->user1,unimodal,,,0.9775984883308411,0.9999107122421265,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user2,user10,user2->user10,unimodal,,,0.976377010345459,0.9744428396224976,9,1,1,29,0.95,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.1,0.03333333333333333,0.05
user2,user11,user2->user11,unimodal,,,0.9608675241470337,0.8931818008422852,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.2666666666666667
user2,user12,user2->user12,unimodal,,,0.9435932040214539,0.9942423701286316,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user2,user3,user2->user3,unimodal,,,0.9414901733398438,0.45367270708084106,9,1,26,4,0.325,0.8,0.13333333333333333,0.2285714285714286,0.1,0.8666666666666667,0.18333333333333332
user2,user4,user2->user4,unimodal,,,0.9761462807655334,0.8911848664283752,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
user2,user5,user2->user5,unimodal,,,0.9879569411277771,0.7888543605804443,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.05
user2,user6,user2->user6,unimodal,,,0.9651079773902893,0.6798469424247742,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.09999999999999999
user2,user7,user2->user7,unimodal,,,0.9601356387138367,0.721539318561554,9,1,24,6,0.375,0.8571428571428571,0.2,0.32432432432432434,0.1,0.8,0.11666666666666665
user2,user8,user2->user8,unimodal,,,0.9835130572319031,0.9863405227661133,9,1,4,26,0.875,0.9629629629629629,0.8666666666666667,0.912280701754386,0.1,0.13333333333333333,0.1333333333333333
user2,user9,user2->user9,unimodal,,,0.9591099619865417,0.9952520132064819,9,1,1,29,0.95,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.1,0.03333333333333333,0.016666666666666663
user3,user1,user3->user1,unimodal,,,0.9721056818962097,0.9007402062416077,9,1,30,0,0.225,0.0,0.0,0.0,0.1,1.0,0.09999999999999999
user3,user10,user3->user10,unimodal,,,0.9751439094543457,0.637799084186554,9,1,30,0,0.225,0.0,0.0,0.0,0.1,1.0,0.1
user3,user11,user3->user11,unimodal,,,0.9719654321670532,0.9015518426895142,10,0,28,2,0.3,1.0,0.06666666666666667,0.125,0.0,0.9333333333333333,0.0
user3,user12,user3->user12,unimodal,,,0.9578500390052795,0.9947894811630249,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user3,user2,user3->user2,unimodal,,,0.9780613780021667,0.5190474987030029,10,0,28,2,0.3,1.0,0.06666666666666667,0.125,0.0,0.9333333333333333,0.6166666666666667
user3,user4,user3->user4,unimodal,,,0.97866290807724,0.5298271179199219,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.13333333333333333
user3,user5,user3->user5,unimodal,,,0.9544537663459778,0.9317467212677002,9,1,3,27,0.9,0.9642857142857143,0.9,0.9310344827586207,0.1,0.1,0.05
user3,user6,user3->user6,unimodal,,,0.9842759370803833,0.8120540976524353,9,1,30,0,0.225,0.0,0.0,0.0,0.1,1.0,0.05
user3,user7,user3->user7,unimodal,,,0.9295119047164917,0.8953196406364441,10,0,2,28,0.95,1.0,0.9333333333333333,0.9655172413793104,0.0,0.06666666666666667,0.0
user3,user8,user3->user8,unimodal,,,0.9806368350982666,0.7578909397125244,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.1333333333333333
user3,user9,user3->user9,unimodal,,,0.9652747511863708,0.9749791026115417,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user4,user1,user4->user1,unimodal,,,0.9733713865280151,0.9555939435958862,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
user4,user10,user4->user10,unimodal,,,0.9764612317085266,0.9844738245010376,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
