base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user7,user5,user7->user5,multimodal,mean,,0.6691164374351501,0.8555755019187927,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user6,user7->user6,multimodal,mean,,0.7546517252922058,0.9443265199661255,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user8,user7->user8,multimodal,mean,,0.7348364591598511,0.6808955669403076,10,0,7,23,0.825,1.0,0.7666666666666667,0.8679245283018869,0.0,0.23333333333333334,0.0
user7,user9,user7->user9,multimodal,mean,,0.6547261476516724,0.849270224571228,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user8,user1,user8->user1,multimodal,mean,,0.7247747182846069,0.9872310757637024,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user8,user10,user8->user10,multimodal,mean,,0.7810501456260681,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user11,user8->user11,multimodal,mean,,0.7484877705574036,0.931475043296814,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user12,user8->user12,multimodal,mean,,0.7216207981109619,0.9776341319084167,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user2,user8->user2,multimodal,mean,,0.7131450772285461,0.8052833676338196,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user3,user8->user3,multimodal,kofm,4,0.8774999999999995,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user4,user8->user4,multimodal,mean,,0.720046877861023,0.9325666427612305,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user8,user5,user8->user5,multimodal,mean,,0.6635602712631226,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user8,user6,user8->user6,multimodal,mean,,0.7555608749389648,0.8355229496955872,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user7,user8->user7,multimodal,kofm,4,1.0,0.75,10,0,17,13,0.575,1.0,0.43333333333333335,0.6046511627906976,0.0,0.5666666666666667,0.11666666666666667
user8,user9,user8->user9,multimodal,kofm,4,1.0,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user9,user1,user9->user1,multimodal,mean,,0.7560282945632935,0.9879397749900818,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user9,user10,user9->user10,multimodal,max,,0.9833049178123474,0.9970210194587708,3,7,16,14,0.425,0.6666666666666666,0.4666666666666667,0.5490196078431373,0.7,0.5333333333333333,0.55
user9,user11,user9->user11,multimodal,mean,,0.7336556315422058,0.999998927116394,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user9,user12,user9->user12,multimodal,mean,,0.6992819309234619,1.0,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.0
user9,user2,user9->user2,multimodal,kofm,4,0.75,1.0,4,6,0,30,0.85,0.8333333333333334,1.0,0.9090909090909091,0.6,0.0,0.1
user9,user3,user9->user3,multimodal,mean,,0.7637092471122742,0.9999088048934937,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user9,user4,user9->user4,multimodal,mean,,0.8087040781974792,0.7922934293746948,9,1,5,25,0.85,0.9615384615384616,0.8333333333333334,0.8928571428571429,0.1,0.16666666666666666,0.05
user9,user5,user9->user5,multimodal,mean,,0.6944121718406677,0.5726399421691895,9,1,25,5,0.35,0.8333333333333334,0.16666666666666666,0.2777777777777778,0.1,0.8333333333333334,0.6166666666666667
user9,user6,user9->user6,multimodal,kofm,4,1.0,1.0,8,2,19,11,0.475,0.8461538461538461,0.36666666666666664,0.5116279069767441,0.2,0.6333333333333333,0.41666666666666663
user9,user7,user9->user7,multimodal,max,,0.9864513874053955,0.9999998807907104,5,5,0,30,0.875,0.8571428571428571,1.0,0.923076923076923,0.5,0.0,0.0
user9,user8,user9->user8,multimodal,kofm,4,1.0,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.1
MEAN,,,,,,0.8375179052172285,0.9396211599761789,8.515151515151516,1.4848484848484849,2.272727272727273,27.727272727272727,0.906060606060606,0.9472912843958821,0.9242424242424242,0.9208389088460649,0.1484848484848485,0.07575757575757576,0.05984848484848484
