base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user8,user6,user8->user6,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user7,user8->user7,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user9,user8->user9,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user9,user1,user9->user1,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user10,user9->user10,unimodal,,,0.9626225829124451,0.9962258338928223,2,8,23,7,0.225,0.4666666666666667,0.23333333333333334,0.31111111111111117,0.8,0.7666666666666667,0.8500000000000001
user9,user11,user9->user11,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user12,user9->user12,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user2,user9->user2,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user3,user9->user3,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user4,user9->user4,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user5,user9->user5,unimodal,,,0.9626225829124451,0.9962258338928223,2,8,17,13,0.375,0.6190476190476191,0.43333333333333335,0.5098039215686274,0.8,0.5666666666666667,0.8166666666666667
user9,user6,user9->user6,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user7,user9->user7,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
user9,user8,user9->user8,unimodal,,,0.9626225829124451,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.3
MEAN,,,,,,0.915794218579928,0.937688407572833,8.492424242424242,1.5075757575757576,3.909090909090909,26.09090909090909,0.8645833333333333,0.9026197647560849,0.8696969696969697,0.8609440267397183,0.1507575757575758,0.1303030303030303,0.08131313131313132
